GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - With a disability:,Margin of Error; Total: - With a disability:,Estimate; Total: - With a disability: - Male,Margin of Error; Total: - With a disability: - Male,Estimate; Total: - With a disability: - Female,Margin of Error; Total: - With a disability: - Female,Estimate; Total: - No disability:,Margin of Error; Total: - No disability:,Estimate; Total: - No disability: - Male,Margin of Error; Total: - No disability: - Male,Estimate; Total: - No disability: - Female,Margin of Error; Total: - No disability: - Female
8600000US32693,32693,ZCTA5 32693,26441,2202,22273,12583,32500,24821,19934,8475,26604,2533,31032,2793,22500,5059
8600000US32701,32701,ZCTA5 32701,31002,2464,23304,12124,25625,18479,17463,13685,31428,2543,34203,3926,28877,3428
8600000US32703,32703,ZCTA5 32703,27181,1653,16237,4400,16122,10039,16361,4452,27516,2285,30673,1739,25812,1840
8600000US32707,32707,ZCTA5 32707,29568,2019,13214,6257,12008,9473,15682,8587,30336,1883,34631,2542,25792,2285
8600000US32708,32708,ZCTA5 32708,32271,1471,14969,5583,17924,9612,8899,7395,33225,2332,37514,4351,27338,3734
8600000US32709,32709,ZCTA5 32709,29010,7743,-,**,-,**,-,**,30570,6206,39145,19896,22320,12048
8600000US32713,32713,ZCTA5 32713,30523,1948,25326,6326,26217,12436,22969,6866,30970,1762,32330,3554,27539,4275
8600000US32714,32714,ZCTA5 32714,27497,2363,25333,4026,25268,11773,25342,2957,27968,2636,30762,2292,25144,3497
8600000US32724,32724,ZCTA5 32724,24476,1875,20526,3539,27679,9074,12122,7561,24882,2280,26757,2851,23393,1738
8600000US32725,32725,ZCTA5 32725,25876,1389,23873,4685,21270,6701,29118,14470,26023,1457,27243,2573,24373,2517
8600000US32726,32726,ZCTA5 32726,22057,2291,12757,4815,12857,4286,12396,8841,22967,3074,28532,4537,20101,2329
8600000US32738,32738,ZCTA5 32738,26527,1373,23825,8993,22827,6665,27981,25415,26668,1325,30537,1899,23669,2990
8600000US32746,32746,ZCTA5 32746,37915,3117,31563,11899,52059,47190,17041,14061,38356,3206,48180,7205,31813,2191
8600000US32750,32750,ZCTA5 32750,32000,1742,15227,4641,11220,10258,16771,3509,32785,1913,38491,5450,27403,3722
8600000US32754,32754,ZCTA5 32754,29705,2640,21081,3960,23269,6302,20268,3701,30438,1819,32309,6213,26074,2634
8600000US32757,32757,ZCTA5 32757,28248,3792,21810,6362,22426,17350,21705,6262,28899,4190,36866,3506,23107,3985
8600000US32763,32763,ZCTA5 32763,26067,1586,21380,7893,19519,14245,23454,9241,26392,1657,30619,4576,23709,2273
8600000US32765,32765,ZCTA5 32765,31215,1790,20462,9670,16707,15100,22500,11502,31565,1873,37158,3274,25878,3402
8600000US32766,32766,ZCTA5 32766,38352,5209,62104,23928,70556,24344,-,**,37428,5173,51932,8016,26886,2625
8600000US32771,32771,ZCTA5 32771,28332,3826,20833,6621,20625,4410,21333,16411,29224,3850,33194,4591,25378,2022
8600000US32778,32778,ZCTA5 32778,23192,3556,16074,7497,15586,8429,16563,11975,25108,3961,30170,3963,21694,1835
8600000US32780,32780,ZCTA5 32780,28843,2409,15250,10530,23458,16293,12845,5629,29631,2334,38750,3819,25375,3533
8600000US32784,32784,ZCTA5 32784,30199,5462,40804,4716,41756,3987,37778,16841,28535,5604,30647,13154,25705,6836
8600000US32792,32792,ZCTA5 32792,26077,1076,18319,7335,21688,13754,17357,5073,26341,1132,26576,1693,26147,1730
8600000US32796,32796,ZCTA5 32796,27342,2117,24496,3899,23657,6443,25208,4975,27955,2465,32589,5943,25056,3247
8600000US32803,32803,ZCTA5 32803,40079,1991,20469,4090,25545,11570,14519,5597,40417,1803,45423,4491,36963,1775
8600000US32804,32804,ZCTA5 32804,40721,1796,30156,15472,31276,9393,22125,11853,41141,1615,44902,4671,38313,3116
8600000US32805,32805,ZCTA5 32805,16595,1241,13250,7464,17581,4712,9412,3911,16735,1335,18807,3270,15910,1065
8600000US32806,32806,ZCTA5 32806,32923,2512,21442,9536,16908,7325,27500,10819,33530,2574,35359,2640,31853,2716
8600000US32807,32807,ZCTA5 32807,22311,1646,17283,3605,18226,4727,16174,5686,22734,2016,25077,2356,21482,1827
8600000US32808,32808,ZCTA5 32808,20990,891,12708,6856,20313,14585,10288,7583,21216,916,21914,1083,20405,1319
8600000US32809,32809,ZCTA5 32809,21681,1130,15313,4796,14444,9052,16027,8197,21973,1213,22759,2131,20400,2309
8600000US32811,32811,ZCTA5 32811,21130,980,14479,4325,20524,9692,10429,6899,21347,951,22130,1900,20781,1001
8600000US32812,32812,ZCTA5 32812,29754,2384,21321,5748,20895,3149,25577,14458,30234,2023,31014,2382,28996,2920
8600000US32814,32814,ZCTA5 32814,56207,11981,-,**,-,**,-,**,56832,11952,64358,10790,45800,6663
8600000US32818,32818,ZCTA5 32818,21493,1125,20637,4139,19516,10411,21028,5148,21557,1182,23718,1878,19745,1564
8600000US32819,32819,ZCTA5 32819,31472,1569,15938,9242,14183,3561,23000,13214,32095,2000,35929,3610,29740,4602
8600000US32821,32821,ZCTA5 32821,24922,1827,22742,3433,18000,16835,23048,4323,25545,2038,27405,4970,24005,2753
8600000US32822,32822,ZCTA5 32822,20630,946,18807,2646,22770,3544,15222,6020,20756,882,21776,1263,19283,1325
8600000US32824,32824,ZCTA5 32824,25034,3032,35175,6373,29745,14370,35821,4100,24202,3458,26049,3206,22303,2939
8600000US32825,32825,ZCTA5 32825,27186,1667,23204,5138,32933,13098,20556,6171,27404,1807,31503,2435,24325,1846
8600000US32826,32826,ZCTA5 32826,17322,3495,21719,7479,22206,12769,20862,15093,17031,3279,21463,4423,12462,2485
8600000US32827,32827,ZCTA5 32827,36299,7265,55556,37780,55868,40322,-,**,36169,7282,37990,12712,32414,7936
8600000US32828,32828,ZCTA5 32828,34448,2983,18954,12233,32500,14610,10507,6585,35234,2379,40189,5170,29307,4228
8600000US32831,32831,ZCTA5 32831,33690,264,-,**,-,**,-,**,33690,264,-,**,-,**
8600000US32835,32835,ZCTA5 32835,29862,1662,25224,6698,28890,2904,20717,2830,30554,1558,31435,2258,29732,2313
8600000US32837,32837,ZCTA5 32837,28954,2342,29079,11007,34769,14575,22500,8946,28947,2438,32103,3374,26171,2356
8600000US32839,32839,ZCTA5 32839,21116,899,14239,5157,13929,9553,15043,8728,21313,907,22377,1883,19855,1231
8600000US32904,32904,ZCTA5 32904,29788,2434,17243,7231,26579,11066,9112,2816,30509,1957,38707,6729,26557,1967
8600000US32908,32908,ZCTA5 32908,23757,4662,23485,9026,25989,12042,22438,14947,23932,6104,30333,6786,19388,3454
8600000US32909,32909,ZCTA5 32909,28326,2776,26086,10028,29926,18859,25000,10936,28454,2811,31422,2277,22443,3473
8600000US32926,32926,ZCTA5 32926,27264,2147,24821,10113,36667,15881,21020,3804,27300,2221,31238,2460,22844,3697
8600000US32927,32927,ZCTA5 32927,30230,2800,15959,3355,15087,13135,17061,6960,31009,2087,37103,5078,26052,1677
8600000US32931,32931,ZCTA5 32931,30249,1814,25038,17844,31122,7003,11337,1566,30646,1963,36152,5674,27597,2900
8600000US32934,32934,ZCTA5 32934,37203,4765,33153,4948,34972,14214,26563,14844,37701,5271,43743,4378,31081,3385
8600000US32935,32935,ZCTA5 32935,26476,1487,11928,5005,21833,8061,9587,2546,27274,1933,31348,1507,24089,1560
8600000US32937,32937,ZCTA5 32937,34804,3162,22000,12230,21000,14106,25256,19931,35351,2479,40889,3655,29242,3558
8600000US32940,32940,ZCTA5 32940,35372,5413,17083,15018,30547,25172,15373,11948,36196,5480,42973,4484,31789,3719
8600000US32949,32949,ZCTA5 32949,29002,3423,5333,1762,5125,2416,5438,2288,29572,5375,40650,16454,19681,12391
8600000US32953,32953,ZCTA5 32953,26358,2925,13102,5774,12917,8069,13333,12371,28622,3136,35585,5652,22326,2509
8600000US32955,32955,ZCTA5 32955,32081,2775,18370,3873,20076,10164,18297,10593,33846,4151,41672,2950,25980,3184
8600000US32958,32958,ZCTA5 32958,25000,2458,26959,6756,26424,20164,27275,7154,24518,2707,30930,4644,21542,2454
8600000US32960,32960,ZCTA5 32960,23269,2101,17396,2436,17396,9229,17396,1942,23841,1966,26366,3780,21928,2468
8600000US32966,32966,ZCTA5 32966,29089,4064,24500,14164,34545,14527,18636,16679,29416,4056,34589,7334,25700,8036
8600000US32967,32967,ZCTA5 32967,23643,2044,18571,3849,17738,5247,21026,7928,24714,2220,28478,4880,22339,2344
8600000US33009,33009,ZCTA5 33009,24969,1550,25187,6573,29323,27383,12198,8062,24950,1740,29600,3506,20746,1284
8600000US33010,33010,ZCTA5 33010,18470,1050,12218,5093,16776,11938,11834,2564,18671,1023,20470,1193,16962,721
8600000US33012,33012,ZCTA5 33012,20919,749,17165,2949,17459,4244,16596,4427,21022,781,23027,1355,17877,1595
8600000US33013,33013,ZCTA5 33013,21300,1081,17214,6418,16902,4802,21406,9682,21380,1066,21965,1161,20210,2068
8600000US33014,33014,ZCTA5 33014,25937,1840,15132,4455,17273,15284,12092,7618,26217,1846,29474,4174,23999,2540
8600000US33015,33015,ZCTA5 33015,28355,1848,26652,5688,29405,4070,23688,2724,28444,1957,30291,1608,26794,1556
8600000US33016,33016,ZCTA5 33016,22312,1085,20317,4560,20202,5202,21063,7582,22521,1353,25331,2302,19478,1299
8600000US33018,33018,ZCTA5 33018,25439,906,18819,5758,19111,8117,17375,14495,25502,916,29301,2133,21239,1581
8600000US33020,33020,ZCTA5 33020,24147,1604,19103,3383,20625,4453,13462,11810,24596,1565,25979,1179,21692,2572
8600000US33021,33021,ZCTA5 33021,30814,1144,14955,5125,8512,1860,21250,12587,31327,1162,32376,2644,29507,3595
8600000US33023,33023,ZCTA5 33023,24956,1228,15819,4602,13046,6246,18182,5680,25288,1084,27046,1756,23102,1434
8600000US33024,33024,ZCTA5 33024,26656,958,20530,1764,20788,2731,20323,2154,27033,1004,28851,1986,25490,1273
8600000US33025,33025,ZCTA5 33025,31986,999,28598,8271,47813,20329,17679,10492,32034,1015,35410,2408,30369,2115
8600000US33026,33026,ZCTA5 33026,38886,2986,36222,9145,26316,16939,39118,5274,39101,2977,46355,4976,34161,3926
8600000US33027,33027,ZCTA5 33027,42538,2806,34500,5859,35952,4590,30955,23544,43474,3114,51351,5993,39463,3219
8600000US33030,33030,ZCTA5 33030,18448,1525,16414,2550,19059,3182,11964,10738,18837,1498,19241,2187,18262,1846
8600000US33032,33032,ZCTA5 33032,24084,2685,21400,14325,35150,27779,15852,15330,24133,2602,28042,3171,19932,2261
8600000US33033,33033,ZCTA5 33033,22981,1829,16278,4575,17564,10433,15946,6371,23869,2127,25967,1898,21763,2030
8600000US33034,33034,ZCTA5 33034,16913,2153,14558,10099,14092,6698,25549,19629,17081,2144,19796,3242,15238,2092
8600000US33037,33037,ZCTA5 33037,27301,2932,22401,6364,25694,11264,21835,9538,27595,2880,29743,3281,23329,2716
8600000US33040,33040,ZCTA5 33040,29212,3132,14851,3012,25386,7551,12000,4573,30321,1713,31694,1692,26616,1653
8600000US33042,33042,ZCTA5 33042,31383,4751,24167,8072,25129,13056,22216,8559,32414,4173,38426,8991,25828,7426
8600000US33051,33051,ZCTA5 33051,41094,19908,-,**,-,**,-,**,41563,18951,55179,20572,27067,24064
8600000US33054,33054,ZCTA5 33054,21078,2831,26146,8876,19917,14224,28796,11668,20943,2820,23249,2095,19353,2299
8600000US33055,33055,ZCTA5 33055,22645,1175,13873,1166,18167,15554,13169,1647,22880,1123,24019,1321,21439,1687
8600000US33056,33056,ZCTA5 33056,23071,1706,19038,5200,20469,9413,18462,4927,23392,1800,23785,2588,23090,2135
8600000US33060,33060,ZCTA5 33060,23347,2004,19725,6861,27162,15918,9164,3548,23733,2003,25775,2189,20751,2517
8600000US33062,33062,ZCTA5 33062,41918,2979,24198,6576,22528,8619,28281,10000,43931,5767,50524,4060,37441,5762
8600000US33063,33063,ZCTA5 33063,27771,1826,20154,5748,19531,10784,21250,6260,28681,1784,31833,1738,25897,1229
8600000US33064,33064,ZCTA5 33064,24658,1406,17656,3474,17444,5313,17782,7439,25252,1269,28426,2485,20868,2008
8600000US33065,33065,ZCTA5 33065,26573,953,24161,6427,18229,17318,24770,3265,26678,959,30664,1617,22560,1987
8600000US33068,33068,ZCTA5 33068,22421,1424,19167,6797,25958,10014,13114,3300,22503,1651,25195,1967,21417,1076
8600000US33069,33069,ZCTA5 33069,26367,3207,13688,9764,20664,19399,9665,4993,26954,3593,31790,2738,21466,1162
8600000US33071,33071,ZCTA5 33071,34872,3292,35481,8407,35500,15213,35474,16758,34777,3586,37994,4106,31480,1302
8600000US33073,33073,ZCTA5 33073,36202,1499,31923,7612,33088,11782,31154,9755,36316,1552,41720,3368,30699,2604
8600000US33076,33076,ZCTA5 33076,51705,2057,37857,16161,39679,24435,33406,20014,51932,2172,71262,9060,37256,7335
8600000US33101,33101,ZCTA5 33101,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US33122,33122,ZCTA5 33122,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US33125,33125,ZCTA5 33125,16643,594,13861,2091,15074,4027,13301,1980,16729,609,19765,1834,15218,690
8600000US33126,33126,ZCTA5 33126,20576,750,16140,1384,19205,5467,12440,4886,20759,766,22110,1011,17958,1345
8600000US33127,33127,ZCTA5 33127,19020,1395,13346,7797,22517,16658,10887,4258,19173,1389,21184,1338,17014,1324
8600000US33129,33129,ZCTA5 33129,42202,4200,78056,49220,46418,21321,107679,36134,41724,3472,47684,11026,33400,8936
8600000US33130,33130,ZCTA5 33130,19760,2535,12532,2771,12114,3008,13380,10444,20252,2157,22529,1734,16048,820
8600000US33133,33133,ZCTA5 33133,35475,3180,22399,14924,32250,18960,18015,13262,35773,2926,42792,4311,28396,5298
8600000US33135,33135,ZCTA5 33135,20008,1278,11799,1867,13148,7340,11472,954,20174,1060,21673,1057,16518,908
8600000US33136,33136,ZCTA5 33136,20895,1664,11761,9301,10199,9210,21607,12713,21288,1622,22475,4342,19147,2218
8600000US33137,33137,ZCTA5 33137,31550,2069,31172,15298,26125,17405,40114,25470,31560,2107,34294,3515,27820,3634
8600000US33138,33138,ZCTA5 33138,32118,4194,29844,17450,31968,31072,16544,8096,32276,5406,35730,7411,31418,3080
8600000US33139,33139,ZCTA5 33139,37176,3935,16585,6409,17348,5678,12174,10710,39082,3888,42247,4352,32302,2207
8600000US33141,33141,ZCTA5 33141,24047,1872,20320,3558,21125,3914,17114,6304,24696,1909,26739,2230,21283,1383
8600000US33142,33142,ZCTA5 33142,19616,1110,14792,4642,17848,4084,11892,1298,19904,1127,21121,1013,17919,1501
8600000US33143,33143,ZCTA5 33143,40669,2581,20170,5738,20398,7549,20085,13076,41111,2017,50289,4632,33884,2839
8600000US33145,33145,ZCTA5 33145,22381,1747,15657,4727,15221,5949,19375,14169,22545,2540,23577,4080,22299,1964
8600000US33147,33147,ZCTA5 33147,19831,1357,15919,3815,18690,9282,12857,4429,20018,1263,19943,1792,20056,1849
8600000US33154,33154,ZCTA5 33154,44956,5147,57191,18545,56896,16944,82188,48406,43048,5251,49240,7829,39866,5367
8600000US33155,33155,ZCTA5 33155,30448,1482,21506,4316,22000,9694,21105,4675,30853,1484,31661,2523,29998,1986
8600000US33157,33157,ZCTA5 33157,27958,2328,20927,5028,22040,11226,18922,5943,28559,2411,31034,1282,25460,1563
8600000US33160,33160,ZCTA5 33160,35493,2648,29000,9131,29063,8057,27361,14861,35935,2337,41112,2495,30131,2911
8600000US33161,33161,ZCTA5 33161,21509,606,18591,3881,19279,3242,16550,8200,21597,633,23559,1752,19276,1321
8600000US33162,33162,ZCTA5 33162,21915,1211,20391,7698,20909,8256,18125,11912,22029,1301,25220,2139,18863,1440
8600000US33165,33165,ZCTA5 33165,22166,1348,21923,5577,23271,4254,16400,9079,22169,1443,22631,2668,21209,2932
8600000US33166,33166,ZCTA5 33166,26994,1881,20188,9552,46250,43283,17212,9523,27175,2299,34227,5300,23331,2754
8600000US33168,33168,ZCTA5 33168,20897,1556,22056,10097,16125,7599,31000,19449,20809,1673,23466,2607,18668,1876
8600000US33169,33169,ZCTA5 33169,23342,1549,11496,1761,11899,4158,10992,6496,23728,1561,24345,2726,23230,1689
8600000US33170,33170,ZCTA5 33170,22449,2518,21031,9577,26739,12562,20031,14644,22626,2945,23195,3379,22263,3676
8600000US33172,33172,ZCTA5 33172,25027,1188,11510,5101,17115,5919,7408,3538,25283,1128,27170,2160,23048,2276
8600000US33175,33175,ZCTA5 33175,25854,1138,18361,3575,19778,10476,16230,3767,26061,1147,27531,3032,23521,2312
8600000US33176,33176,ZCTA5 33176,32937,3143,30060,9207,23807,5532,35134,9667,33269,3218,36946,3087,29780,2653
8600000US33177,33177,ZCTA5 33177,26217,972,21016,3279,30218,13609,17897,2769,26355,966,28057,2705,25087,1327
8600000US33179,33179,ZCTA5 33179,28090,2912,23808,4336,24875,5511,22880,10183,28648,3054,31977,3422,26201,1858
8600000US33180,33180,ZCTA5 33180,43650,4404,36714,20715,52683,43410,31793,21192,43945,4383,54590,7189,33915,4148
8600000US33181,33181,ZCTA5 33181,25391,2558,19132,3545,17800,5535,21250,4522,25838,2343,26441,4174,25398,3348
8600000US33183,33183,ZCTA5 33183,27516,3660,12051,5280,12292,8283,11794,3568,28887,3604,30539,2022,26744,2672
8600000US33185,33185,ZCTA5 33185,34245,2843,49725,16822,49025,17108,56296,47912,34009,2679,37992,5033,31665,2336
8600000US33186,33186,ZCTA5 33186,32132,1587,19828,6890,22308,19091,18327,7119,32304,2089,35654,1801,29564,3483
8600000US33193,33193,ZCTA5 33193,27043,968,12005,1567,11808,2205,12283,4756,27295,1171,30437,1661,24474,1786
8600000US33304,33304,ZCTA5 33304,32579,3059,11295,6135,9748,5353,15500,10253,33948,3454,39102,5125,29545,2894
8600000US33308,33308,ZCTA5 33308,43013,3592,17750,9009,24028,17567,16557,5733,45607,4557,52147,5557,39909,4157
8600000US33309,33309,ZCTA5 33309,25846,1218,21803,9005,26650,4274,17267,4383,25957,1272,29347,2585,22841,2125
8600000US33311,33311,ZCTA5 33311,21044,1026,17930,3324,18851,3247,15954,4596,21428,1035,22778,3761,20196,1447
8600000US33312,33312,ZCTA5 33312,26171,1400,20679,5297,17279,15399,20938,2996,26521,1416,27459,2390,25393,1889
8600000US33313,33313,ZCTA5 33313,21262,714,15425,2148,15409,3113,15444,3547,21541,678,22112,1122,20835,1114
8600000US33314,33314,ZCTA5 33314,25794,2200,21890,8879,21951,10402,19531,14003,25968,2254,28270,3307,22601,4011
8600000US33315,33315,ZCTA5 33315,35904,3219,28359,19353,65417,62129,21591,17405,36270,3316,38819,5453,32382,5518
8600000US33317,33317,ZCTA5 33317,30676,1402,15745,8659,12625,5887,22663,12088,30967,1443,31874,2842,30216,2639
8600000US33319,33319,ZCTA5 33319,24824,1656,18833,5207,12788,12510,21216,5428,25212,1548,26206,1677,24143,1506
8600000US33321,33321,ZCTA5 33321,29931,2686,37486,7407,40268,9405,36756,11214,29178,3165,30668,3003,27238,3079
8600000US33323,33323,ZCTA5 33323,35564,3061,21711,9495,19892,8133,26750,9098,36170,2821,43772,6646,31453,1452
8600000US33324,33324,ZCTA5 33324,37010,2097,27048,11481,31536,9921,20161,10215,37208,2293,41673,3002,32384,5218
8600000US33325,33325,ZCTA5 33325,37306,2268,31507,4896,36563,16265,24545,12099,37466,2667,41102,2387,35382,3336
8600000US33327,33327,ZCTA5 33327,51108,8829,50785,29268,51146,29874,50548,44987,51442,12111,80822,17526,28839,7696
8600000US33328,33328,ZCTA5 33328,40162,2565,24784,7263,24655,9337,25313,16920,40474,1893,50047,6190,32139,3363
8600000US33331,33331,ZCTA5 33331,42007,3213,34922,9740,34063,22948,36375,23208,42119,3606,51278,3967,37087,5390
8600000US33334,33334,ZCTA5 33334,27566,3373,25467,9283,27173,14060,20170,19328,28232,3559,32525,3460,22387,2427
8600000US33351,33351,ZCTA5 33351,29619,1711,16308,8896,25667,18114,15231,5728,30029,1613,31735,2918,27929,2172
8600000US33403,33403,ZCTA5 33403,24349,4930,40208,15236,40758,24538,34450,12845,23268,5005,27484,4646,20455,3791
8600000US33404,33404,ZCTA5 33404,21868,1099,17500,5430,19413,11122,11450,6501,22191,1311,25877,1585,19875,1382
8600000US33406,33406,ZCTA5 33406,29136,2348,19407,8336,15592,15291,20313,11104,30022,2387,31827,2328,24543,3854
8600000US33409,33409,ZCTA5 33409,25501,1352,33000,17801,38047,16886,17837,10997,25448,1362,26714,2000,23728,1879
8600000US33410,33410,ZCTA5 33410,35793,1871,23274,5892,52024,37085,21426,3073,36092,1882,41654,2392,31537,1363
8600000US33411,33411,ZCTA5 33411,34190,2496,23799,9560,23113,7436,27059,18252,34617,2333,40675,1707,30592,1379
8600000US33412,33412,ZCTA5 33412,41863,2655,18042,10508,48333,27707,15655,7884,42255,2990,52778,8272,35313,6903
8600000US33414,33414,ZCTA5 33414,38933,2394,25217,17291,24144,14711,29153,24341,39719,2580,46786,2033,31958,2340
8600000US33415,33415,ZCTA5 33415,21689,1144,19656,3696,21990,3509,16121,4804,21851,1211,25009,2198,19138,1173
8600000US33417,33417,ZCTA5 33417,22711,2105,12697,11708,24118,14944,8799,4271,22978,2275,22960,2845,23005,3358
8600000US33426,33426,ZCTA5 33426,32337,2744,22390,8370,22225,12125,25208,11114,33096,3329,37669,4797,30702,2576
8600000US33428,33428,ZCTA5 33428,30798,981,12222,7101,11347,3469,21964,18043,31111,973,33932,2504,27042,2232
8600000US33433,33433,ZCTA5 33433,35693,2814,27784,2574,36250,24370,19706,14281,36381,2515,45493,4598,30668,1671
8600000US33434,33434,ZCTA5 33434,33938,5076,25000,19657,38092,18832,16000,13955,35100,5042,42877,5324,29464,3624
8600000US33435,33435,ZCTA5 33435,24988,2020,17361,6879,16473,6631,20368,11480,25440,1972,27153,3904,22477,2481
8600000US33436,33436,ZCTA5 33436,31699,1862,31990,7519,32250,9350,31810,13901,31683,1955,34385,3758,27580,4263
8600000US33437,33437,ZCTA5 33437,31139,1286,21156,8192,20875,9440,23365,21872,31559,1431,36960,5609,26735,1826
8600000US33440,33440,ZCTA5 33440,21711,1703,25958,9226,29861,24268,22109,8600,21465,1987,23922,4029,18431,2198
8600000US33441,33441,ZCTA5 33441,27377,1893,21675,5592,26199,8591,19655,2771,27946,2345,31386,2186,24500,2251
8600000US33444,33444,ZCTA5 33444,24364,1704,16199,6567,16528,15225,15795,9089,24679,1635,30053,3573,21293,1181
8600000US33445,33445,ZCTA5 33445,28196,3133,15938,7843,15104,6459,19500,15642,29445,3172,32540,4704,25938,1909
8600000US33458,33458,ZCTA5 33458,35686,1892,30192,13830,38345,19706,26781,9150,35736,1808,40448,3575,32395,2029
8600000US33461,33461,ZCTA5 33461,21128,965,14846,4173,15409,10345,14386,3882,21358,904,24099,2322,17074,1710
8600000US33463,33463,ZCTA5 33463,23956,1367,20752,3476,20659,4080,20925,6348,24317,1425,26504,1318,20975,1591
8600000US33476,33476,ZCTA5 33476,23411,2879,18975,5747,43534,15218,17850,15126,23808,2769,26384,2649,20089,6168
8600000US33477,33477,ZCTA5 33477,44632,9182,30469,29792,56125,27003,23558,19098,45409,9686,66318,11477,36000,7016
8600000US33484,33484,ZCTA5 33484,26943,1973,11795,4398,11064,3903,16917,13789,29067,3906,32135,5668,25185,4019
8600000US33493,33493,ZCTA5 33493,24659,4062,21964,11447,26823,8367,12000,5108,24830,4064,30125,5202,19583,3993
8600000US33496,33496,ZCTA5 33496,37185,3997,29327,23457,50700,20486,15947,10979,37292,4139,52605,7947,23281,6611
